location,source,target
0xa8c878@mhfdat-jp.bin,"攻撃対象を効率よく破壊する<join at=""11061372"">ことを目的に製造された銃槍。<join at=""11061376"">‾C03砲撃LV3‾C00。",
0xa8c884@mhfdat-jp.bin,"攻撃対象を効率よく破壊する<join at=""11061384"">ことを目的に製造された銃槍。<join at=""11061388"">‾C03砲撃LV4‾C00。",
0xa8c890@mhfdat-jp.bin,"攻撃対象を効率よく破壊する<join at=""11061396"">ことを目的に製造された銃槍。<join at=""11061400"">‾C11≪ＨＣ武器≫‾C00‾C03砲撃LV5‾C00。",
0xa8c89c@mhfdat-jp.bin,"まるで生き物のように脈動し、<join at=""11061408"">力の変化を予感させる銃槍。<join at=""11061412"">‾C03砲撃LV1‾C00。",
0xa8c8a8@mhfdat-jp.bin,"まるで生き物のように脈動し、<join at=""11061420"">力の変化を予感させる銃槍。<join at=""11061424"">‾C03砲撃LV2‾C00。",
0xa8c8b4@mhfdat-jp.bin,"まるで生き物のように脈動し、<join at=""11061432"">力の変化を予感させる銃槍。<join at=""11061436"">‾C03砲撃LV3‾C00。",
0xa8c8c0@mhfdat-jp.bin,"まるで生き物のように脈動し、<join at=""11061444"">力の変化を予感させる銃槍。<join at=""11061448"">‾C03砲撃LV5‾C00。",
0xa8c8cc@mhfdat-jp.bin,"ハンターの功績を称え、ギル<join at=""11061456"">ドから贈与されるガンランス。<join at=""11061460"">‾C03砲撃LV5‾C00。",
0xa8c8d8@mhfdat-jp.bin,"古い泉の側に放置されていた<join at=""11061468"">大剣を元に造られている。<join at=""11061472"">その製法には謎が多い。",
0xa8c8e4@mhfdat-jp.bin,0,
0xa8c8e8@mhfdat-jp.bin,0,
0xa8c8ec@mhfdat-jp.bin,0,
0xa8c8f0@mhfdat-jp.bin,1,
0xa8c8f4@mhfdat-jp.bin,1,
0xa8c8f8@mhfdat-jp.bin,1,
0xa8c8fc@mhfdat-jp.bin,1,
0xa8c900@mhfdat-jp.bin,1,
0xa8c904@mhfdat-jp.bin,1,
0xa8c908@mhfdat-jp.bin,1,
0xa8c90c@mhfdat-jp.bin,1,
0xa8c910@mhfdat-jp.bin,1,
0xa8c914@mhfdat-jp.bin,1,
0xa8c918@mhfdat-jp.bin,1,
0xa8c91c@mhfdat-jp.bin,1,
0xa8c920@mhfdat-jp.bin,1,
0xa8c924@mhfdat-jp.bin,1,
0xa8c928@mhfdat-jp.bin,1,
0xa8c92c@mhfdat-jp.bin,1,
0xa8c930@mhfdat-jp.bin,1,
0xa8c934@mhfdat-jp.bin,1,
0xa8c938@mhfdat-jp.bin,1,
0xa8c93c@mhfdat-jp.bin,"刺した獲物を逃さない<join at=""11061568"">ように刀身を改修した毒属性<join at=""11061572"">の片手剣。‾C11≪ＨＣ武器≫‾C00",
0xa8c948@mhfdat-jp.bin,"刺した獲物を逃さない<join at=""11061580"">ように刀身を改修した<join at=""11061584"">双属性の片手剣。‾C11≪ＨＣ武器≫‾C00",
0xa8c954@mhfdat-jp.bin,"遠方大陸より伝わった名剣。<join at=""11061592"">炎の精霊が宿っていると言い<join at=""11061596"">伝えられている。‾C11≪ＨＣ武器≫‾C00",
0xa8c960@mhfdat-jp.bin,"遠方大陸より伝わった名剣。<join at=""11061604"">水の精霊が宿っていると言い<join at=""11061608"">伝えられている。‾C11≪ＨＣ武器≫‾C00",
0xa8c96c@mhfdat-jp.bin,"ギルドの研究と工房の技術向上<join at=""11061616"">で、古の封龍剣が再び復活。太<join at=""11061620"">古の叡智を宿す。‾C11≪ＨＣ武器≫‾C00",
0xa8c978@mhfdat-jp.bin,"スノーホワイトを更に鍛えあげ<join at=""11061628"">た双剣。鋭く研ぎ澄まされた刀<join at=""11061632"">身は氷の切れ味。‾C11≪ＨＣ武器≫‾C00",
0xa8c984@mhfdat-jp.bin,"「カサ」と呼ばれる道具を<join at=""11061640"">摸倣した高威力の氷と毒属性<join at=""11061644"">の大剣。‾C11≪ＨＣ武器≫‾C00",
0xa8c990@mhfdat-jp.bin,"「カサ」と呼ばれる道具を<join at=""11061652"">摸倣した高威力な雷属性の<join at=""11061656"">大剣。‾C11≪ＨＣ武器≫‾C00",
0xa8c99c@mhfdat-jp.bin,"名匠の手によって強化された<join at=""11061664"">龍属性の大剣。癖があり自在に<join at=""11061668"">扱える者は少数。‾C11≪ＨＣ武器≫‾C00",
0xa8c9a8@mhfdat-jp.bin,"名匠の手によって強化された<join at=""11061676"">無属性大剣。どんな場面でも<join at=""11061680"">活躍できる業物。‾C11≪ＨＣ武器≫‾C00",
0xa8c9b4@mhfdat-jp.bin,"氷属性と麻痺属性を同時に<join at=""11061688"">持つ大剣。技術向上で更なる<join at=""11061692"">進化を遂げた。‾C11≪ＨＣ武器≫‾C00",
0xa8c9c0@mhfdat-jp.bin,"殺傷力を維持しつつ限界まで<join at=""11061700"">軽量化された太刀。雷と<join at=""11061704"">麻痺の双属性。‾C11≪ＨＣ武器≫‾C00",
0xa8c9cc@mhfdat-jp.bin,"殺傷力を維持しつつ限界まで<join at=""11061712"">軽量化された太刀。氷と毒の<join at=""11061716"">双属性。‾C11≪ＨＣ武器≫‾C00",
0xa8c9d8@mhfdat-jp.bin,"いくさで使用された軍刀を<join at=""11061724"">狩猟用に改修した火属性の<join at=""11061728"">太刀。‾C11≪ＨＣ武器≫‾C00",
0xa8c9e4@mhfdat-jp.bin,"いくさで使用された軍刀を<join at=""11061736"">狩猟用に改修した水属性の<join at=""11061740"">太刀。‾C11≪ＨＣ武器≫‾C00",
0xa8c9f0@mhfdat-jp.bin,"氷と毒の力を持つ太刀。冷やや<join at=""11061748"">かな空気を感じた刹那、対象は<join at=""11061752"">無の深淵を見る。‾C11≪ＨＣ武器≫‾C00",
0xa8c9fc@mhfdat-jp.bin,"名匠の手によって改修された<join at=""11061760"">攻防一体の高性能ハンマー。<join at=""11061764"">狩人垂涎の一本。‾C11≪ＨＣ武器≫‾C00",
0xa8ca08@mhfdat-jp.bin,"名匠の手によって改修された<join at=""11061772"">高性能ハンマー。その猛毒性は<join at=""11061776"">毒怪鳥を凌ぐ。‾C11≪ＨＣ武器≫‾C00",
0xa8ca14@mhfdat-jp.bin,"遠方大陸より伝わった雷槌。<join at=""11061784"">鎧を纏った勇猛な戦士たちが<join at=""11061788"">使用したらしい。‾C11≪ＨＣ武器≫‾C00",
0xa8ca20@mhfdat-jp.bin,"遠方大陸より伝わった龍槌。<join at=""11061796"">雄々しく死をも恐れぬ戦士が<join at=""11061800"">使用したらしい。‾C11≪ＨＣ武器≫‾C00",
0xa8ca2c@mhfdat-jp.bin,"鋼龍の素材と古き槌との融合<join at=""11061808"">により再生した氷冷槌。蛇の<join at=""11061812"">意匠が特徴的。‾C11≪ＨＣ武器≫‾C00",
0xa8ca38@mhfdat-jp.bin,"使いやすいナギューイン<join at=""11061820"">をさらにカスタマイズした、<join at=""11061824"">一級品。‾C11≪ＨＣ武器≫‾C00",
0xa8ca44@mhfdat-jp.bin,"ドルフィンダンスに<join at=""11061832"">改修を施した水属性の<join at=""11061836"">狩猟笛。‾C11≪ＨＣ武器≫‾C00",
0xa8ca50@mhfdat-jp.bin,"銀火竜の気高さを形とし、<join at=""11061844"">再び甦らせた熱い魂の<join at=""11061848"">狩猟笛。‾C11≪ＨＣ武器≫‾C00",
0xa8ca5c@mhfdat-jp.bin,"盾の意匠に特徴がある軽く<join at=""11061856"">頑丈な金属製槍。刃には常に<join at=""11061860"">霜が降りている。‾C11≪ＨＣ武器≫‾C00",
0xa8ca68@mhfdat-jp.bin,"盾の意匠に特徴がある軽く<join at=""11061868"">頑丈な金属製槍。強い睡眠薬が<join at=""11061872"">仕込まれている。‾C11≪ＨＣ武器≫‾C00",
0xa8ca74@mhfdat-jp.bin,"鎧竜の耐火能力に工房が着目。<join at=""11061880"">再び生まれ変わった<join at=""11061884"">漆黒の巨大槍。‾C11≪ＨＣ武器≫‾C00",
0xa8ca80@mhfdat-jp.bin,"３門の砲撃発射口を持つ、<join at=""11061892"">双属性ガンランスの進化系。<join at=""11061896"">‾C11≪ＨＣ武器≫‾C00‾C03砲撃LV5‾C00。",
0xa8ca8c@mhfdat-jp.bin,1,
0xa8ca90@mhfdat-jp.bin,"跳緋獣の素材を特殊な溶液に漬<join at=""11061908"">けることで、さらなる進化を<join at=""11061912"">遂げた傑作。‾C02≪覇種武器≫‾C00",
0xa8ca9c@mhfdat-jp.bin,"霞龍素材の片手剣。その扱い易<join at=""11061920"">さと性能から、使い手を<join at=""11061924"">選ばない逸品。‾C02≪覇種武器≫‾C00",
0xa8caa8@mhfdat-jp.bin,"稲妻のように閃く切っ先は<join at=""11061932"">獲物の命を掴み獲る。<join at=""11061936"">‾C02≪覇種武器≫‾C00",
0xa8cab4@mhfdat-jp.bin,"装備する者の集中力を高め、<join at=""11061944"">限界以上の力を発揮できる<join at=""11061948"">極上の双剣。‾C02≪覇種武器≫‾C00",
0xa8cac0@mhfdat-jp.bin,"極めて凶暴なモンスターを<join at=""11061956"">狩った者の証たる超双剣。<join at=""11061960"">‾C02≪覇種武器≫‾C00",
0xa8cacc@mhfdat-jp.bin,"大幅な性能向上を遂げた多殻蟹<join at=""11061968"">素材の大剣。叩き斬れぬもの<join at=""11061972"">なし。‾C02≪覇種武器≫‾C00",
0xa8cad8@mhfdat-jp.bin,"響狼の鋭利な牙が触れるもの<join at=""11061980"">全てを引き裂き、喰い荒す。<join at=""11061984"">‾C02≪覇種武器≫‾C00",
0xa8cae4@mhfdat-jp.bin,"特異な形状をした極長太刀。<join at=""11061992"">近づく獲物は狂い、燃え<join at=""11061996"">尽きる。‾C02≪覇種武器≫‾C00",
0xa8caf0@mhfdat-jp.bin,"絶えず冷気を放ち続ける太刀。<join at=""11062004"">刃傷は凍り、部位ごと<join at=""11062008"">砕け散る。‾C02≪覇種武器≫‾C00",
0xa8cafc@mhfdat-jp.bin,"驚愕の硬度を誇る砦蟹素材を<join at=""11062016"">秘伝の技法でさらに硬化。<join at=""11062020"">‾C02≪覇種武器≫‾C00",
0xa8cb08@mhfdat-jp.bin,"呆れるほどの食欲をもつ呑竜。<join at=""11062028"">強化により餓える武器と<join at=""11062032"">化した。‾C02≪覇種武器≫‾C00",
0xa8cb14@mhfdat-jp.bin,"厳選した古龍の素材を使用し、<join at=""11062040"">手練れの職人が手作りした特<join at=""11062044"">注品。‾C02≪覇種武器≫‾C00",
0xa8cb20@mhfdat-jp.bin,"砕いた蛮竜の角をさらに<join at=""11062052"">増やし、厚くコーティング<join at=""11062056"">されたハンマー。‾C02≪覇種武器≫‾C00",
0xa8cb2c@mhfdat-jp.bin,"東方の国より伝わりし秘伝の<join at=""11062064"">技法を用いて鍛えた大槌。<join at=""11062068"">‾C02≪覇種武器≫‾C00",
0xa8cb38@mhfdat-jp.bin,"舞い飛ぶ舞雷竜と真逆の<join at=""11062076"">重厚さを持つ秘伝の大雷鎚。<join at=""11062080"">‾C02≪覇種武器≫‾C00",
0xa8cb44@mhfdat-jp.bin,"雷と共に龍を呼ぶと伝わる<join at=""11062088"">幻雷笛の強化版。心に響く<join at=""11062092"">音が鳴る。‾C02≪覇種武器≫‾C00",
0xa8cb50@mhfdat-jp.bin,"響かせる音色は、子を思う<join at=""11062100"">愛の音色。そして離別の<join at=""11062104"">哀を奏でる。‾C02≪覇種武器≫‾C00",
0xa8cb5c@mhfdat-jp.bin,"妖しく美しい、蒼き狩猟笛。<join at=""11062112"">奏でる音色は聴く者の魂を<join at=""11062116"">抜くという。‾C02≪覇種武器≫‾C00",
0xa8cb68@mhfdat-jp.bin,"強力な毒を持つ細身のランス。<join at=""11062124"">双属性の中でも至高の<join at=""11062128"">一振り。‾C02≪覇種武器≫‾C00",
0xa8cb74@mhfdat-jp.bin,"怒髪槍の強化版。閃光の如く<join at=""11062136"">素早く獲物を捕らえて貫き<join at=""11062140"">逃がさない。‾C02≪覇種武器≫‾C00",
0xa8cb80@mhfdat-jp.bin,"極上の素材を最高の職人の手が<join at=""11062148"">紡ぎあげた比類なき無慈悲な<join at=""11062152"">銃槍。‾C02≪覇種武器≫‾C03砲撃LV6‾C00。",
0xa8cb8c@mhfdat-jp.bin,"響狼の咆哮を想わせる砲撃は<join at=""11062160"">生者の魂を恐怖に染める。<join at=""11062164"">‾C02≪覇種武器≫‾C03砲撃LV6‾C00。",
0xa8cb98@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062172"">殲滅することを目的に<join at=""11062176"">製造された片手剣。",
0xa8cba4@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062184"">殲滅することを目的に<join at=""11062188"">製造された片手剣。",
0xa8cbb0@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062196"">殲滅することを目的に<join at=""11062200"">製造された片手剣。",
0xa8cbbc@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062208"">殲滅することを目的に製造<join at=""11062212"">された片手剣。‾C11≪ＨＣ武器≫‾C00",
0xa8cbc8@mhfdat-jp.bin,"調和のとれた輝く素材から<join at=""11062220"">作り上げた片手剣。ただただ<join at=""11062224"">眩しい。‾C02≪天嵐武器≫‾C00",
0xa8cbd4@mhfdat-jp.bin,"調和のとれた輝く素材から<join at=""11062232"">作り上げた片手剣。とりとめ<join at=""11062236"">もなく眩しい。‾C02≪覇種武器≫‾C00",
0xa8cbe0@mhfdat-jp.bin,"協調がとれた輝く素材から<join at=""11062244"">作り上げた片手剣。ひたすら<join at=""11062248"">目映い。‾C02≪天嵐武器≫‾C00",
0xa8cbec@mhfdat-jp.bin,"協調がとれた輝く素材から<join at=""11062256"">作り上げた片手剣。そこはか<join at=""11062260"">となく目映い。‾C02≪覇種武器≫‾C00",
0xa8cbf8@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062268"">採用されたと言われる双剣。<join at=""11062272"">独自の湾曲した刃が特徴。",
0xa8cc04@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062280"">採用されたと言われる双剣。<join at=""11062284"">独自の湾曲した刃が特徴。",
0xa8cc10@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062292"">採用されたと言われる双剣。<join at=""11062296"">独自の湾曲した刃が特徴。",
0xa8cc1c@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062304"">採用されたと言われる双剣。<join at=""11062308"">独自の湾曲した刃が特徴。",
0xa8cc28@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062316"">採用されたと言われる双剣。<join at=""11062320"">‾C11≪ＨＣ武器≫‾C00",
0xa8cc34@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062328"">採用されたと言われる双剣。<join at=""11062332"">独自の湾曲した刃が特徴。",
0xa8cc40@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062340"">採用されたと言われる双剣。<join at=""11062344"">独自の湾曲した刃が特徴。",
0xa8cc4c@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062352"">採用されたと言われる双剣。<join at=""11062356"">独自の湾曲した刃が特徴。",
0xa8cc58@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062364"">採用されたと言われる双剣。<join at=""11062368"">独自の湾曲した刃が特徴。",
0xa8cc64@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062376"">採用されたと言われる双剣。<join at=""11062380"">‾C11≪ＨＣ武器≫‾C00",
0xa8cc70@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062388"">殲滅することを目的に<join at=""11062392"">製造された双剣。",
0xa8cc7c@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062400"">殲滅することを目的に<join at=""11062404"">製造された双剣。",
0xa8cc88@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062412"">殲滅することを目的に<join at=""11062416"">製造された双剣。",
0xa8cc94@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062424"">殲滅することを目的に製造<join at=""11062428"">された双剣。‾C11≪ＨＣ武器≫‾C00",
0xa8cca0@mhfdat-jp.bin,"霞龍の生態を応用した大剣。<join at=""11062436"">猛毒が仕込まれた刃が、獲物の<join at=""11062440"">全身を蝕む。‾C11≪ＨＣ武器≫‾C00",
0xa8ccac@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062448"">殲滅することを目的に<join at=""11062452"">製造された大剣。",
0xa8ccb8@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062460"">殲滅することを目的に<join at=""11062464"">製造された大剣。",
0xa8ccc4@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062472"">殲滅することを目的に<join at=""11062476"">製造された大剣。",
0xa8ccd0@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062484"">殲滅することを目的に製造<join at=""11062488"">された大剣。‾C11≪ＨＣ武器≫‾C00",
0xa8ccdc@mhfdat-jp.bin,"子供の息災を願って作られた<join at=""11062496"">美しい太刀。柄には<join at=""11062500"">兜の装飾が施されている。",
0xa8cce8@mhfdat-jp.bin,"子供の息災を願って作られた<join at=""11062508"">美しい太刀。柄には<join at=""11062512"">兜の装飾が施されている。",
0xa8ccf4@mhfdat-jp.bin,"子供の息災を願って作られた<join at=""11062520"">美しい太刀。柄には<join at=""11062524"">兜の装飾が施されている。",
0xa8cd00@mhfdat-jp.bin,"子供の息災を願って作られた<join at=""11062532"">太刀。柄の兜には、忌み気を<join at=""11062536"">払う効果がある。‾C16≪親方印≫‾C00",
0xa8cd0c@mhfdat-jp.bin,"子供の息災を願って作られた<join at=""11062544"">太刀。柄の兜には、心身を<join at=""11062548"">強くする効果が。‾C11≪ＨＣ武器≫‾C00",
0xa8cd18@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062556"">殲滅することを目的に<join at=""11062560"">製造された太刀。",
0xa8cd24@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062568"">殲滅することを目的に<join at=""11062572"">製造された太刀。",
0xa8cd30@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062580"">殲滅することを目的に<join at=""11062584"">製造された太刀。",
0xa8cd3c@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062592"">殲滅することを目的に製造<join at=""11062596"">された太刀。‾C11≪ＨＣ武器≫‾C00",
0xa8cd48@mhfdat-jp.bin,"東方伝来の長刀。剣を振うと<join at=""11062604"">花の匂いが香り立ち、眠りを<join at=""11062608"">誘う。‾C11≪ＨＣ武器≫‾C00",
0xa8cd54@mhfdat-jp.bin,"キャンディに棒をつけ、<join at=""11062616"">食べやすくしたもの。<join at=""11062620"">甘くてポップな味わい。",
0xa8cd60@mhfdat-jp.bin,"キャンディに棒をつけ、<join at=""11062628"">食べやすくしたもの。<join at=""11062632"">とても甘い。",
0xa8cd6c@mhfdat-jp.bin,"キャンディに棒をつけ、<join at=""11062640"">食べやすくしたもの。<join at=""11062644"">とても甘く、美味。",
0xa8cd78@mhfdat-jp.bin,"キャンディに棒をつけ、<join at=""11062652"">食べやすくした。ぴりっと<join at=""11062656"">弾ける味がする。‾C16≪親方印≫‾C00",
0xa8cd84@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062664"">殲滅することを目的に<join at=""11062668"">製造されたハンマー。",
0xa8cd90@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062676"">殲滅することを目的に<join at=""11062680"">製造されたハンマー。",
0xa8cd9c@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062688"">殲滅することを目的に<join at=""11062692"">製造されたハンマー。",
0xa8cda8@mhfdat-jp.bin,"攻撃対象を効率よく<join at=""11062700"">殲滅することを目的に製造<join at=""11062704"">されたハンマー。‾C11≪ＨＣ武器≫‾C00",
0xa8cdb4@mhfdat-jp.bin,"洗練されたデザインが人気の<join at=""11062712"">鉄製大槌。麻痺属性。真正面<join at=""11062716"">から見ると…？‾C11≪ＨＣ武器≫‾C00",
0xa8cdc0@mhfdat-jp.bin,0,
0xa8cdc4@mhfdat-jp.bin,0,
0xa8cdc8@mhfdat-jp.bin,0,
0xa8cdcc@mhfdat-jp.bin,0,
0xa8cdd0@mhfdat-jp.bin,0,
0xa8cdd4@mhfdat-jp.bin,0,
0xa8cdd8@mhfdat-jp.bin,0,
0xa8cddc@mhfdat-jp.bin,0,
0xa8cde0@mhfdat-jp.bin,0,
0xa8cde4@mhfdat-jp.bin,0,
0xa8cde8@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062764"">採用されたと言われる槍。<join at=""11062768"">独自の湾曲した刃が特徴。",
0xa8cdf4@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062776"">採用されたと言われる槍。<join at=""11062780"">独自の湾曲した刃が特徴。",
0xa8ce00@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062788"">採用されたと言われる槍。<join at=""11062792"">独自の湾曲した刃が特徴。",
0xa8ce0c@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062800"">採用されたと言われる槍。<join at=""11062804"">独自の湾曲した刃が特徴。",
0xa8ce18@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062812"">採用されたと言われる槍。<join at=""11062816"">‾C11≪ＨＣ武器≫‾C00",
0xa8ce24@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062824"">採用されたと言われる槍。<join at=""11062828"">独自の湾曲した刃が特徴。",
0xa8ce30@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062836"">採用されたと言われる槍。<join at=""11062840"">独自の湾曲した刃が特徴。",
0xa8ce3c@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062848"">採用されたと言われる槍。<join at=""11062852"">独自の湾曲した刃が特徴。",
0xa8ce48@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062860"">採用されたと言われる槍。<join at=""11062864"">独自の湾曲した刃が特徴。",
0xa8ce54@mhfdat-jp.bin,"遠方を統治する国家で<join at=""11062872"">採用されたと言われる槍。<join at=""11062876"">‾C11≪ＨＣ武器≫‾C00",
0xa8ce60@mhfdat-jp.bin,"異世界に栄えた、とある帝国<join at=""11062884"">の第36番皇女が所持した術杖。<join at=""11062888"">槍にしてみた。",
0xa8ce6c@mhfdat-jp.bin,"異世界に栄えた、とある帝国<join at=""11062896"">の第36番皇女が所持した術杖。<join at=""11062900"">槍にしてみた。",
0xa8ce78@mhfdat-jp.bin,"異世界に栄えた、とある帝国<join at=""11062908"">の第36番皇女が所持した術杖。<join at=""11062912"">槍にしてみた。",
0xa8ce84@mhfdat-jp.bin,"異世界の皇女が所持した術杖。<join at=""11062920"">槍へと姿を変え、秘めたる力が<join at=""11062924"">覚醒する。‾C11≪ＨＣ武器≫‾C00",
0xa8ce90@mhfdat-jp.bin,"協調がとれた輝く素材から<join at=""11062932"">作り上げたランス。ただただ<join at=""11062936"">眩しい。‾C02≪天嵐武器≫‾C00",
0xa8ce9c@mhfdat-jp.bin,"協調がとれた輝く素材から<join at=""11062944"">作り上げたランス。とりとめ<join at=""11062948"">もなく眩しい。‾C02≪覇種武器≫‾C00",
0xa8cea8@mhfdat-jp.bin,"調和のとれた輝く素材から<join at=""11062956"">作り上げたランス。ひたすら<join at=""11062960"">目映い。‾C02≪天嵐武器≫‾C00",
0xa8ceb4@mhfdat-jp.bin,"調和のとれた輝く素材から<join at=""11062968"">作り上げたランス。そこはか<join at=""11062972"">となく目映い。‾C02≪覇種武器≫‾C00",
0xa8cec0@mhfdat-jp.bin,"攻撃対象を効率よく殲滅する<join at=""11062980"">ことを目的に製造された銃槍。<join at=""11062984"">‾C03砲撃LV2‾C00。",
0xa8cecc@mhfdat-jp.bin,"攻撃対象を効率よく殲滅する<join at=""11062992"">ことを目的に製造された銃槍。<join at=""11062996"">‾C03砲撃LV3‾C00。",
0xa8ced8@mhfdat-jp.bin,"攻撃対象を効率よく殲滅する<join at=""11063004"">ことを目的に製造された銃槍。<join at=""11063008"">‾C03砲撃LV4‾C00。",
0xa8cee4@mhfdat-jp.bin,"攻撃対象を効率よく殲滅する<join at=""11063016"">ことを目的に製造された銃槍。<join at=""11063020"">‾C11≪ＨＣ武器≫‾C00‾C03砲撃LV5‾C00。",
0xa8cef0@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063028"">る名を冠した名誉の武器。ク<join at=""11063032"">エストによって性能が変わる。",
0xa8cefc@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063040"">る名を冠した名誉の武器。ク<join at=""11063044"">エストによって性能が変わる。",
0xa8cf08@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063052"">る名を冠した名誉の武器。ク<join at=""11063056"">エストによって性能が変わる。",
0xa8cf14@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063064"">る名を冠した名誉の武器。ク<join at=""11063068"">エストによって性能が変わる。",
0xa8cf20@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063076"">る名を冠した名誉の武器。ク<join at=""11063080"">エストによって性能が変わる。",
0xa8cf2c@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063088"">る名を冠した名誉の武器。ク<join at=""11063092"">エストによって性能が変わる。",
0xa8cf38@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063100"">る名を冠した名誉の武器。ク<join at=""11063104"">エストによって性能が変わる。",
0xa8cf44@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063112"">る名を冠した名誉の武器。ク<join at=""11063116"">エストによって性能が変わる。",
0xa8cf50@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063124"">る名を冠した名誉の武器。ク<join at=""11063128"">エストによって性能が変わる。",
0xa8cf5c@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063136"">る名を冠した名誉の武器。ク<join at=""11063140"">エストによって性能が変わる。",
0xa8cf68@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063148"">る名を冠した名誉の武器。ク<join at=""11063152"">エストによって性能が変わる。",
0xa8cf74@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063160"">る名を冠した名誉の武器。ク<join at=""11063164"">エストによって性能が変わる。",
0xa8cf80@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063172"">る名を冠した名誉の武器。ク<join at=""11063176"">エストによって性能が変わる。",
0xa8cf8c@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063184"">る名を冠した名誉の武器。ク<join at=""11063188"">エストによって性能が変わる。",
0xa8cf98@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063196"">る名を冠した名誉の武器。ク<join at=""11063200"">エストによって性能が変わる。",
0xa8cfa4@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063208"">る名を冠した名誉の武器。ク<join at=""11063212"">エストによって性能が変わる。",
0xa8cfb0@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063220"">る名を冠した名誉の武器。ク<join at=""11063224"">エストによって性能が変わる。",
0xa8cfbc@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063232"">る名を冠した名誉の武器。ク<join at=""11063236"">エストによって性能が変わる。",
0xa8cfc8@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063244"">る名を冠した名誉の武器。ク<join at=""11063248"">エストによって性能が変わる。",
0xa8cfd4@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063256"">る名を冠した名誉の武器。ク<join at=""11063260"">エストによって性能が変わる。",
0xa8cfe0@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063268"">る名を冠した名誉の武器。ク<join at=""11063272"">エストによって性能が変わる。",
0xa8cfec@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063280"">る名を冠した名誉の武器。ク<join at=""11063284"">エストによって性能が変わる。",
0xa8cff8@mhfdat-jp.bin,"レジェンドラスタに与えられ<join at=""11063292"">る名を冠した名誉の武器。ク<join at=""11063296"">エストによって性能が変わる。",
