location,source,target
0x187c2c@mhfpac.bin,"‾C05ご注意！

‾C00受け取った猟団ポイントは、
再ログイン後に反映されます。",
0x187c34@mhfpac.bin,"‾C05ご注意！

‾C00公認ネットカフェから接続しているので、
受け取ることが出来ません。

公認ネットカフェ以外から接続して
もう一度お受け取り下さい。",
0x187c3c@mhfpac.bin,"‾C05受取確認

‾C00この効果は＜キャラクター＞に付与されます。
また、この効果は‾C02受け取った後すぐに‾C00発動します。
‾C02※「後で発動」は出来ません！

‾C05%s

‾C00受け取りますか？",
0x187c44@mhfpac.bin,"‾C05内容の確認

‾C00下記を受け取りました。

‾C05%s
‾C00%s

‾C00有効期限は「個人ステータス＞ポイント等」で
確認できます。",
0x187c4c@mhfpac.bin,"‾C05お知らせ

‾C00一時保管されている利用権が有るので受け取ります。
受け取ったコースの適用を行うため、
「‾C02利用権情報の更新‾C00」を行います。

‾C05※通信状況により、更新を行っても
反映されない場合があります。
その際は時間をおいて、再度お試しください。

‾C02※利用権が重複している場合には、効果が延長されません。
十分にご注意ください。",
0x187c54@mhfpac.bin,"‾C05ご注意！

‾C00下記の効果が有効です。

‾C05%s
‾C00%s

‾C00上記の有効期限が切れてから
もう一度お受け取り下さい。",
0x187c5c@mhfpac.bin,"‾C00調査依頼書を達成していません。

‾C05※新しい依頼書は現在の依頼書を完了
しないと入手することはできません。",
0x187c64@mhfpac.bin,"‾C00指定した猟団ポイントを寄付します。

‾C05※上限に達していた場合は差額が返却されます。

※期間中に依頼書を入手できなかった場合、
寄付された猟団ポイントは返却されます。

‾C00よろしいですか？",
0x187c6c@mhfpac.bin,"‾C00新規・復帰ハンターの皆さまへ

こちらのメニューより
＜新規チュートリアル＞をご覧になりたい場合は、
‾C05＜復帰区＞へ移動して‾C00
‾C05＜復帰区チュートリアル＞を終えてから‾C00
もう一度選んでください。",
0x187c74@mhfpac.bin,"‾C05猟団狩人ブーストを発動させますか？
‾C00発動させると６０分間、
猟団員全員の猟団狩人珠
獲得量が上昇します。",
0x187c7c@mhfpac.bin,"‾C05猟団狩人ブーストを
発動させることができません。
‾C00「猟団狩人珠の情報」から発動可能に
なるまでの時間を確認できます。",
0x187c84@mhfpac.bin,"‾C05現在、猟団狩人ブーストは発動中です。
‾C00「猟団狩人珠の情報」から
残り時間を確認できます。",
0x187c8c@mhfpac.bin,"‾C05猟団狩人ブーストを
発動させることができません。
‾C00猟団狩人ブーストを発動できるのは
猟団長か副猟団長だけです。",
0x187c94@mhfpac.bin,‾C00調査依頼書を全て達成しました。,
0x187c9c@mhfpac.bin,"‾C05アイテムボックスがいっぱいです。
整理してから、再度報酬を受け取ってください。",
0x187ca4@mhfpac.bin,‾C00異なるポータルのカプトモパスは入力できません。,
0x187cac@mhfpac.bin,‾C00この猟団への加入を承諾しますか？,
0x187cb4@mhfpac.bin,"‾C00上記のハンターを猟団に勧誘します。
よろしいですか？",
0x187cbc@mhfpac.bin,‾C00猟団への加入を承諾しますか？,
0x187cc4@mhfpac.bin,"‾C00このハンターに対する勧誘を取り消します。
よろしいですか？

‾C05※取り消しの際、相手に通知のメールが送られます。",
0x187ccc@mhfpac.bin,"‾C00猟団への勧誘に失敗しました。

‾C05※自分が猟団に加入していません。",
0x187cd4@mhfpac.bin,"‾C00猟団への勧誘に失敗しました。

‾C05※「猟団に勧誘」を行う権限がありません。",
0x187cdc@mhfpac.bin,"‾C00猟団への勧誘に失敗しました。

‾C05※このハンターはすでに猟団に加入しています。",
0x187ce4@mhfpac.bin,"‾C00猟団への勧誘に失敗しました。

‾C05※このハンターは現在猟団に勧誘中です。",
0x187cec@mhfpac.bin,"‾C00猟団への勧誘に失敗しました。

‾C05※勧誘できるハンターが最大数に達しています。",
0x187cf4@mhfpac.bin,"‾C00猟団への勧誘に失敗しました。

‾C05※相手にメールが送れない状態にあります。",
0x187cfc@mhfpac.bin,"‾C00猟団への勧誘に失敗しました。

‾C05※通信状況を確認し、もう一度行ってください。",
0x187d04@mhfpac.bin,"‾C00勧誘への返答に失敗しました。

‾C05※この勧誘は無効になっています。",
0x187d0c@mhfpac.bin,"‾C00猟団への加入に失敗しました。

‾C05※既に猟団に加入しています。",
0x187d14@mhfpac.bin,"‾C00猟団への加入に失敗しました。

‾C05※猟団側に確認を行ってください。",
0x187d1c@mhfpac.bin,"‾C00勧誘への返答に失敗しました。

‾C05※通信状況を確認し、もう一度行ってください。",
0x187d24@mhfpac.bin,"‾C00猟団への加入に失敗しました。

‾C05※現在、猟団に加入することができません。",
0x187d2c@mhfpac.bin,"‾C00勧誘の取り消しができませんでした。

‾C05※既に返答が行われている可能性があります。",
0x187d34@mhfpac.bin,"‾C00勧誘の取り消しができませんでした。

‾C05※勧誘取り消しの権限がありません。",
0x187d3c@mhfpac.bin,"‾C00勧誘の取り消しができませんでした。

‾C05※勧誘取り消しの権限がありません。",
0x187d44@mhfpac.bin,"‾C00勧誘の取り消しができませんでした。

‾C05※通信状況を確認し、もう一度行ってください。",
0x187d4c@mhfpac.bin,"‾C00権限の変更に失敗しました。

‾C05※猟団長でなければ変更ができません。",
0x187d54@mhfpac.bin,"‾C00権限の変更に失敗しました。

‾C05※対象者はすでに猟団員ではない可能性があります。",
0x187d5c@mhfpac.bin,‾C00猟団に勧誘しました。,
0x187d64@mhfpac.bin,‾C00猟団への加入を承諾しました！,
0x187d6c@mhfpac.bin,‾C00猟団への加入を辞退しました。,
0x187d74@mhfpac.bin,‾C00猟団への勧誘を取り消しました。,
0x187d7c@mhfpac.bin,"‾C00景品は「一時保管庫」に保管されています。
今すぐ景品をアイテムボックスに送りますか？

‾C05※景品はいつでも「一時保管庫」メニューから受け取れます。‾C00",
0x187d84@mhfpac.bin,‾C00変更を反映しますか？,
0x187d8c@mhfpac.bin,"‾C05復帰猟団（入団と構成）
‾C00
・‾C05復帰ハンターのみ‾C00で構成される猟団です。　　　　　　　
・団長・副団長はなく、‾C05全員が団員‾C00の気軽な猟団です。　　
・ハンターのランクに合わせて‾C05ＨＲ‾C00か‾C05Ｇ級‾C00に分かれます。　
・猟団員は‾C05３０名‾C00です。　　　　　　　　　　　　　　　　
・退団・再加入は‾C05自由‾C00にできます。　　　　　　　　　　　
・退団のペナルティーはありません。　　　　　　　　　　
・団員に空きができても、新たな団員が補充されます。　　
・復帰ハンターの条件が切れれば‾C05自動退団‾C00です。",
0x187d94@mhfpac.bin,"‾C05復帰猟団（特典）
‾C00
・最初から‾C05猟団部屋（Lv.3）ランク14相当‾C00の機能が使えます。 　　 
・通常の猟団ポイント(ＲＰ)に加え、‾C0510分で1ＲＰ‾C00たまります。 　　
・専用の‾C05復帰猟団チャット‾C00が利用できます。　　　　　　　　　　　
・ヘルプ設定した仲間のクエストに‾C05@hereでジャンプ‾C00できます。 　　
・‾C05コミュニケーションログ‾C00で仲間の動向がわかります。　　　　　　
・復帰区でも猟団部屋の作成ができ、そのまま‾C05入室‾C00ができます。　　

※復帰猟団部屋では、‾C05利用制限‾C00されている機能があります。　　　
※一部のクエストでは、ログ表示、@here表示は出ません。",
0x187d9c@mhfpac.bin,Would you like to join the ‾C05Return Clan‾C00?,
0x187da4@mhfpac.bin,"‾C05注意！
‾C00
すでに通常猟団に入団しています！

今入団している‾C05通常猟団を退団‾C00して
復帰猟団へ入団しますか？",
0x187dac@mhfpac.bin,"‾C00入団中の猟団で‾C05猟団長‾C00だと‾C05団長交代‾C00になります。
また、退団した際に団員が残らない場合は、
その猟団は‾C05強制解散‾C00になります。

本当に今の‾C05通常猟団を退団‾C00して
復帰猟団へ入団しますか？",
0x187db4@mhfpac.bin,"‾C05入団おめでとうございます！
‾C00【まずは使ってみよう！】
‾C00
‾C05★復帰猟団チャット★‾C00
猟団チャットで挨拶してみましょう！
他にもチャットには‾C05仲間の行動情報‾C00が流れたり、
クエストの‾C05ヘルプ募集‾C00もできるからとても便利！

‾C05★復帰猟団部屋★‾C00
部屋へは猟団受付の＜‾C05猟団部屋に入る‾C00＞か、
広場にある通路から行きます。

＜メニュー＞の＜猟団＞もチェック！",
0x187dbc@mhfpac.bin,"‾C00今回、復帰猟団に入団をしなくても
下記の手段で再度、‾C05復帰猟団へ入団‾C00ができます！

広場の猟団受付のメニューの
＜‾C05猟団に入団する‾C00＞を選択することで、
ここと同じ入団の説明を聞くことができます。

また、復帰ハンター中は‾C05ワールド・ランド移動‾C00の際に
一定回数同じ説明が表示されます。",
0x187dc4@mhfpac.bin,"‾C05復帰ハンター‾C00のみなさん

同じ‾C05復帰ハンター仲間で集まる‾C00事ができて、
しかも専用の‾C05特典が満載‾C00な復帰猟団へは、
このメッセージを進めることで入団ができます。

もし復帰猟団への興味や入団の希望があるならば、
このチャンスに是非‾C05入団‾C00しましょう！

※この表示は復帰ハンター中、1ログインで3回表示されます。
※＜今は入団しない＞で、そのログイン中は非表示にします。",
0x187dcc@mhfpac.bin,"‾C00復帰猟団入団の条件が
満たされているため、
はじめに‾C05復帰猟団の説明‾C00を行います。

復帰猟団に入団しない場合は、
通常猟団の‾C05猟団を探す‾C00に移ります。",
0x187dd4@mhfpac.bin,"‾C00復帰猟団入団の条件が
満たされているため、
‾C05復帰猟団の説明‾C00を行います。",
0x187ddc@mhfpac.bin,"‾C00かんたん操作未対応の武器種が
指定されたクエストは受けられません。",
0x187de4@mhfpac.bin,"‾C05復帰猟団の猟団成果に関して

‾C00復帰猟団の特性上、＜猟団長の権限が必要＞
＜報酬期間が決まっている＞＜RPの消費がある＞
などの要素への参加を制限しています。


‾C05天廊遠征録　猟団調査依頼は受けられません。
‾C00調査依頼が発生しないため、支援効果や報酬が発生しません。

‾C05猟団征伐戦への参加はできません。
‾C00実績ポイントの獲得ができないため、マッチングが行われません。

‾C05航路クエスト受付　取扱いクエストの受注ができません。
‾C00受付のクエストの受注、猟団狩人珠の利用ができません。

‾C05公式狩猟大会‾C0は‾C05巨大魚杯‾C00のみ参加できます。",
0x187dec@mhfpac.bin,"‾C05【%s】‾C00に祈りを込めます。
変更は一日に一回までです。
よろしいですか？

また、選択後、歌玉を‾C051個以上獲得しないと‾C00
戦歌の章で祈歌効果を得ることはできませんので
ご注意ください",
0x187df4@mhfpac.bin,"‾C00祈りを捧げる祈珠を
‾C05【%s】‾C00に変更します。
変更は一日に一回までです。よろしいですか？",
0x187dfc@mhfpac.bin,"‾C00歌の恩恵効果を使いますか？
‾C02※一度発動したら変更できません‾C00",
0x187e04@mhfpac.bin,‾C00効果を発動しました。,
0x187e0c@mhfpac.bin,‾C00効果を発動できませんでした。,
0x187e14@mhfpac.bin,"‾C05色の変更に失敗しました。
本日はすでに色を変更しています。‾C00",
0x187e1c@mhfpac.bin,‾C00祈珠のレベルが最大のため、選択できません。,
0x187e24@mhfpac.bin,‾C00この章では祈珠を決定することができません。,
0x187e2c@mhfpac.bin,‾C00この祈珠はすでに選択されています。,
0x187e34@mhfpac.bin,"‾C00現在、祈珠情報の集計中です。
完了するまでの間、祈珠選択ができません。
少し間をおいてから再度操作を行ってください。",
0x187e3c@mhfpac.bin,"‾C05ＰＳ４で『モンハンＦ』みんなでテスト‾C00
ご参加ありがとうございます。
みんなでテストでは、初回プレイ時にキャラクターの
ハンターランクを変更することが可能です。

ＨＲ１でプレイを開始
‾C05※製品版と同じプレイを希望する方向け。‾C00
ＧＲ１でプレイを開始
‾C05※すぐに高難易度のクエストをプレイしたい方向け。‾C00
‾C05※Ｇ級クエストは、入門区では受注できません。‾C00

‾C05ハンターランクの変更は、
‾C05確定するとその後変更することはできません。",
0x187e44@mhfpac.bin,Moving to ‾C05Special Clan Hall‾C00.,
0x187e4c@mhfpac.bin,"‾C05レジェンドラスタ３人と契約が可能です。‾C00

Ｎブーストコースと、アシストコース
または狩人応援コースの有効期間中、
もしくはＬラスタ同行券の所持で、
レジェンドラスタ３人と契約することができます。",
0x187e54@mhfpac.bin,"‾C00契約順番により、
メインＬラスタ、サブＬラスタで分けられ、
メインＬラスタで登録されているレジェンドラスタが
優先して同行します。",
0x187e5c@mhfpac.bin,"‾C05契約順は、レジェンドラスタメニューの
「契約順を変更する」から変更できます。

レジェンドラスタの解約は、
レジェンドラスタ受付、または
レジェンドラスタメニューより行えます。",
0x187e64@mhfpac.bin,"‾C00ログを取得しています。
しばらくお待ちください。",
0x187e6c@mhfpac.bin,"‾C00‾C05注意‾C00

外装の使い回しはできません。
‾C05装着済の外装を外したり、
上書きすると元の外装は破棄されます。

‾C00よろしいですか？",
0x187e74@mhfpac.bin,この狩衛士を同行しますか？,
0x187e7c@mhfpac.bin,"ギルド貢献ポイントが不足しているため
狩衛士の同行ができません。",
0x187e84@mhfpac.bin,"ＨＲ帯のハンターは
狩衛士を同行させることはできません。

ＧＲハンターのみ同行可能です。",
0x187e8c@mhfpac.bin,"現在、狩衛士を同行中です。

同行期間
%04d/%d/%d　%02d:%02dまで

‾C05期間終了後、
‾C05狩衛士は自動で解散します。",
0x187e94@mhfpac.bin,"決定後、再設定はできません。
再設定が可能になるのは同行期間終了後です。

同行期間
%04d/%d/%d　%02d:%02dまで",
0x187e9c@mhfpac.bin,"‾C00Retrieving Map information.
Please wait.",
0x187ea4@mhfpac.bin,‾C00Failed to retrieve Map information.,
0x187eac@mhfpac.bin,‾C00Failed to retrieve log.,
0x187eb4@mhfpac.bin,"‾C00ＨＲ帯の迎撃戦クエストには
狩衛士を同行させることはできません。
受注しますか？",
0x187ebc@mhfpac.bin,"‾C00該当条件のパーティーが見つかりませんでした。
しばらくしてからお試しください。",
0x187ec4@mhfpac.bin,"‾C00クイックパーティー用のワールドが満員です。
しばらくしてからもう一度試して下さい。",
0x187ecc@mhfpac.bin,"‾C00検索に失敗しました。
もう一度試して下さい。",
0x187ed4@mhfpac.bin,"‾C05ご注意！
ボックス内の武具に装着されている、
全ての装飾品を外します。

‾C02ハンター、ラスタが装備中の武具は
一括回収の対象外となります。‾C00

アイテムボックスが一杯の場合、
装飾品が外れない事があります。

よろしいですか？",
0x187edc@mhfpac.bin,このキャラクターではこれ以上ページを拡張できません。,
0x187ee4@mhfpac.bin,戦績情報を取得中・・・,
0x187eec@mhfpac.bin,装備情報を取得中・・・,
0x187ef4@mhfpac.bin,戦績情報の取得に失敗しました,
0x187efc@mhfpac.bin,装備情報の取得に失敗しました,
0x187f04@mhfpac.bin,‾C00会話イベントをスキップしますか？,
0x187f0c@mhfpac.bin,"‾C00‾C05Warning‾C00
Rastas cannot join the quest.
Partnyas cannot join the quest.
Halk cannot join the quest.
""Soul Revival"" (or equivalent) effects will be disabled.
""Halk Pot"" effects will be disabled.",
0x187f14@mhfpac.bin,"‾C05最終確認！
‾C02イメチェンを確定して、保存します。

‾C00本当によろしいですか？",
0x187f1c@mhfpac.bin,"‾C05Warning! ‾C00
You can claim this reward for your account.

If you have more characters,
only 1 can receive this reward.

No other characters will be able to claim
this reward until it is renewed.

This reward can be claimed every day at 0:00 and 12:00.",
0x187f24@mhfpac.bin,"‾C05≪先に進みます≫‾C00

「はい」を選択後、約１０秒後に移動します。

‾C02注意！‾C00
移動はハンター全員で行われます。
操作途中のハンターがいた場合、
強制で取り消し操作となるので、
全員で相談してから確定させましょう。

よろしいですか？",
0x187f2c@mhfpac.bin,"‾C05注意！‾C00
おすそわけアイテムを受け取る権利は
アカウントに付与されます。

複数のキャラクターを所有している場合は、
１体のみがアイテムを受け取ることができます。

受け取りの権利が更新されるまで、
他のキャラクターは、アイテムを受け取ることができません。

受け取りの権利は毎日０時と１２時に更新されます。",
0x187f34@mhfpac.bin,‾C00アイテムが登録されていません。,
0x187f3c@mhfpac.bin,"‾C05%dP‾C08(Current Koryo Points:%dP)


‾C00is required.
‾C00Do you want to draw once?",
0x187f44@mhfpac.bin,"‾C05""%s""‾C00
をすべて""%s""と交換します。
よろしいですか？",
0x187f4c@mhfpac.bin,‾C00COG IDを確認できない、またはフレンド申請に失敗しています。,
0x187f54@mhfpac.bin,"‾C05≪先に進みます≫‾C00

「はい」を選択後、約１０秒後に移動します。

‾C02注意！‾C00
選択後、取り消しをすることはできません。
選択後もアイテム購入等できますが、
移動時間に達した時点で
強制取り消し操作となります。

よろしいですか？",
0x187f5c@mhfpac.bin,‾C05交換条件を満たしていません。,
0x187f64@mhfpac.bin,‾C05必要アイテムが不足しています。,
0x187f6c@mhfpac.bin,"‾C05ご注意！
ボックス内の武器に焼き付けられている、
全てのシジルを外します。

‾C02ハンターが装備中の武器は
一括回収の対象外となります。‾C00

シジルボックスが一杯の場合、
シジルが外れない事があります。

よろしいですか？",
0x187f74@mhfpac.bin,‾C05これ以上交換できません。,
0x187f7c@mhfpac.bin,"‾C05アイテム交換確認
＜アイテムや武器・防具＞は
‾C02アイテムボックス‾C00に送られます。

＜ポイント＞や＜ボックス拡張サービス＞は
キャラクターに付与されます。

‾C05＜きんぴか小判Ｇ＞‾C00
‾C05＜おためし小判Ｇ＞‾C00
‾C05＜フロンティアポイント＞‾C00
はアカウントに付与されます。

‾C02アイテムや武具の場合
アイテムボックスがいっぱいだと
アイテムが送信されませんのでご注意下さい。‾C00
アイテムを消費して交換しますか？",
0x187f84@mhfpac.bin,"‾C05交換確認

‾C00この効果は＜アカウント＞に付与されます。


‾C05%s


‾C00アイテムを消費して交換しますか？",
0x187f8c@mhfpac.bin,"‾C05注意！
特典を受取るための空きがないので
特典は‾C02一時的に保管‾C00されます。

‾C05特典アイテムの場合
‾C02アイテムボックスに空きを作ってから
再度、受取りをおこなってください。
‾C05特典ポイントの場合
‾C02特典ポイント数を受取れる状態にして
再度、受取りをおこなってください。",
0x187f94@mhfpac.bin,"‾C05ご注意！

‾C00下記のコースが有効です。

‾C05%s
‾C00%s

‾C00上記の有効期限が切れてから
もう一度交換して下さい。",
0x187f9c@mhfpac.bin,"‾C00現在大変混み合っています。
しばらくしてからもう一度試して下さい。",
0x187fa4@mhfpac.bin,"‾C00部屋の作成に失敗しました。
しばらくしてからもう一度試して下さい。",
0x187fac@mhfpac.bin,"‾C00制限時間が0になっても人数がそろわなかったので、
メゼポルタフェスタ広場へ戻ります。",
0x187fb4@mhfpac.bin,‾C00Moving to Mezeporta Festival.,
0x187fbc@mhfpac.bin,‾C00Entering Mezeporta Festival.,
0x187fc4@mhfpac.bin,‾C00現在いるメゼポルタフェスタ広場には、移動できません。,
0x187fcc@mhfpac.bin,‾C00満室になってしまったため、再検索いたします。,
0x187fd4@mhfpac.bin,‾C00通信待機中です・・・,
